id_wil,nm_wil,asal_wil,kode_bps,kode_dagri,kode_keu,id_induk_wilayah,id_level_wil,id_negara
"022131  ","Kec. Tegalwaru                ","NULL    ",NULL,NULL,NULL,"022100  ",3,ID
"022132  ","Kec. Cilebar                  ","NULL    ",NULL,NULL,NULL,"022100  ",3,ID
"022133  ","Kec. Karawang Barat           ","NULL    ",NULL,NULL,NULL,"022100  ",3,ID
"022200  ","Kab. Bekasi                   ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"022201  ","Kec. Setu                     ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022203  ","Kec. Cibarusah                ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022205  ","Kec. Kedung Waringin          ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022207  ","Kec. Cibitung                 ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022209  ","Kec. Bebelan                  ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022210  ","Kec. Taruma Jaya              ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022211  ","Kec. Tembelang                ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022212  ","Kec. Sukatani                 ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022213  ","Kec. Pebayuran                ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022214  ","Kec. Cabangbungin             ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022215  ","Kec. Muara Gembong            ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022216  ","Kec. Tambun Selatan           ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022217  ","Kec. Tambun Utara             ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022218  ","Kec. Cikarang Barat           ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022219  ","Kec. Karang Bahagia           ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022220  ","Kec. Cikarang Utara           ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022221  ","Kec. Cikarang Selatan         ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022222  ","Kec. Cikarang Timur           ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022223  ","Kec. Bojong Mangu             ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022224  ","Kec. Cikarang Pusat           ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022225  ","Kec. Sukakarya                ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022226  ","Kec. Sukawangi                ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022227  ","Kec. Serang Baru              ","NULL    ",NULL,NULL,NULL,"022200  ",3,ID
"022300  ","Kab. Bandung Barat            ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"022301  ","Kec. Rongga                   ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022302  ","Kec. Gununghalu               ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022303  ","Kec. Sindangkerta             ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022304  ","Kec. Cililin                  ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022305  ","Kec. Cihampelas               ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022306  ","Kec. Cipongkor                ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022307  ","Kec. Batujajar                ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022308  ","Kec. Cipatat                  ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022309  ","Kec. Padalarang               ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022310  ","Kec. Ngamprah                 ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022311  ","Kec. Parongpong               ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022312  ","Kec. Lembang                  ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022313  ","Kec. Cisarua                  ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022314  ","Kec. Cikalong Wetan           ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"022315  ","Kec. Cipeundeuy               ","NULL    ",NULL,NULL,NULL,"022300  ",3,ID
"026000  ","Kota Bandung                  ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026001  ","Kec. Bandung Kulon            ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026002  ","Kec. Babakan Ciparay          ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026003  ","Kec. Bojong Loa Kaler         ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026004  ","Kec. Bojong Loa Kidul         ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026005  ","Kec. Astananyar               ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026006  ","Kec. Regol                    ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026007  ","Kec. Lengkong                 ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026008  ","Kec. Bandung Kidul            ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026009  ","Kec. Buah Batu                ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026010  ","Kec. Rancasari                ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026011  ","Kec. Cibiru                   ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026012  ","Kec. Ujungberung              ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026013  ","Kec. Arcamanik                ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026015  ","Kec. Kiaracondong             ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026016  ","Kec. Batununggal              ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026017  ","Kec. Sumur Bandung            ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026018  ","Kec. Andir                    ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026019  ","Kec. Cicendo                  ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026020  ","Kec. Bandung Wetan            ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026021  ","Kec. Cibeunying Kidul         ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026022  ","Kec. Cibeunying Kaler         ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026023  ","Kec. Coblong                  ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026024  ","Kec. Sukajadi                 ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026025  ","Kec. Sukasari                 ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026026  ","Kec. Cidadap                  ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026027  ","Kec. Gedebage                 ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026028  ","Kec. Panyileukan              ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026029  ","Kec. Cinambo                  ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026030  ","Kec. Mandalajati              ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026031  ","Kec. Antapani                 ","NULL    ",NULL,NULL,NULL,"026000  ",3,ID
"026100  ","Kota Bogor                    ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026101  ","Kec. Kota Bogor Selatan       ","NULL    ",NULL,NULL,NULL,"026100  ",3,ID
"026102  ","Kec. Kota Bogor Timur         ","NULL    ",NULL,NULL,NULL,"026100  ",3,ID
"026103  ","Kec. Kota Bogor Utara         ","NULL    ",NULL,NULL,NULL,"026100  ",3,ID
"026104  ","Kec. Kota Bogor Tengah        ","NULL    ",NULL,NULL,NULL,"026100  ",3,ID
"026105  ","Kec. Kota Bogor Barat         ","NULL    ",NULL,NULL,NULL,"026100  ",3,ID
"026106  ","Kec. Tanah Sereal             ","NULL    ",NULL,NULL,NULL,"026100  ",3,ID
"026200  ","Kota Sukabumi                 ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026201  ","Kec. Baros                    ","NULL    ",NULL,NULL,NULL,"026200  ",3,ID
"026202  ","Kec. Citamiang                ","NULL    ",NULL,NULL,NULL,"026200  ",3,ID
"026203  ","Kec. Warudoyong               ","NULL    ",NULL,NULL,NULL,"026200  ",3,ID
"026204  ","Kec. Gunung Puyuh             ","NULL    ",NULL,NULL,NULL,"026200  ",3,ID
"026205  ","Kec. Cikole                   ","NULL    ",NULL,NULL,NULL,"026200  ",3,ID
"026206  ","Kec. Lembur Situ              ","NULL    ",NULL,NULL,NULL,"026200  ",3,ID
"026207  ","Kec. Cibeureum                ","NULL    ",NULL,NULL,NULL,"026200  ",3,ID
"026300  ","Kota Cirebon                  ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026301  ","Kec. Harjamukti               ","NULL    ",NULL,NULL,NULL,"026300  ",3,ID
"026302  ","Kec. Lemahwungkuk             ","NULL    ",NULL,NULL,NULL,"026300  ",3,ID
"026303  ","Kec. Pekalipan                ","NULL    ",NULL,NULL,NULL,"026300  ",3,ID
"026304  ","Kec. Kesambi                  ","NULL    ",NULL,NULL,NULL,"026300  ",3,ID
"026305  ","Kec. Kejaksan                 ","NULL    ",NULL,NULL,NULL,"026300  ",3,ID
"026500  ","Kota Bekasi                   ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026501  ","Kec. Pondokgede               ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026502  ","Kec. Jatiasih                 ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026503  ","Kec. Bantargebang             ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026504  ","Kec. Bekasi Timur             ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026505  ","Kec. Bekasi Selatan           ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026506  ","Kec. Bekasi Barat             ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026507  ","Kec. Bekasi Utara             ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026508  ","Kec. Jati Sampurna            ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026509  ","Kec. Medan Satria             ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026510  ","Kec. Rawalumbu                ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026511  ","Kec. Mustika Jaya             ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026512  ","Kec. Pondok Melati            ","NULL    ",NULL,NULL,NULL,"026500  ",3,ID
"026600  ","Kota Depok                    ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026601  ","Kec. Sawangan                 ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026602  ","Kec. Pancoran Mas             ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026603  ","Kec. Sukmajaya                ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026604  ","Kec. Cimanggis                ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026605  ","Kec. Beji                     ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026606  ","Kec. Limo                     ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026607  ","Kec. Cipayung                 ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026608  ","Kec. Cilodong                 ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026609  ","Kec. Cinere                   ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026610  ","Kec. Tapos                    ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026611  ","Kec. Bojongsari               ","NULL    ",NULL,NULL,NULL,"026600  ",3,ID
"026700  ","Kota Cimahi                   ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026701  ","Kec. Cimahi Selatan           ","NULL    ",NULL,NULL,NULL,"026700  ",3,ID
"026702  ","Kec. Cimahi Tengah            ","NULL    ",NULL,NULL,NULL,"026700  ",3,ID
"026703  ","Kec. Cimahi Utara             ","NULL    ",NULL,NULL,NULL,"026700  ",3,ID
"026800  ","Kota Tasikmalaya              ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026801  ","Kec. Cibeureum                ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026802  ","Kec. Tamansari                ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026803  ","Kec. Kawalu                   ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026804  ","Kec. Mangkubumi               ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026805  ","Kec. Indihiang                ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026806  ","Kec. Cipedes                  ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026807  ","Kec. Cihideung                ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026808  ","Kec. Tawang                   ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026809  ","Kec. Purbaratu                ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026810  ","Kec. Bungursari               ","NULL    ",NULL,NULL,NULL,"026800  ",3,ID
"026900  ","Kota Banjar                   ","NULL    ",NULL,NULL,NULL,"020000  ",2,ID
"026901  ","Kec. Banjar                   ","NULL    ",NULL,NULL,NULL,"026900  ",3,ID
"026902  ","Kec. Purwaharja               ","NULL    ",NULL,NULL,NULL,"026900  ",3,ID
"026903  ","Kec. Pataruman                ","NULL    ",NULL,NULL,NULL,"026900  ",3,ID
"026904  ","Kec. Langensari               ","NULL    ",NULL,NULL,NULL,"026900  ",3,ID
"030000  ","Prop. Jawa Tengah             ","NULL    ",NULL,NULL,NULL,"000000  ",1,ID
"030100  ","Kab. Cilacap                  ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030101  ","Kec. Dayeuhluhur              ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030102  ","Kec. Wanareja                 ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030103  ","Kec. Majenang                 ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030104  ","Kec. Cimanggu                 ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030105  ","Kec. Karangpucung             ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030106  ","Kec. Cipari                   ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030107  ","Kec. Sidareja                 ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030108  ","Kec. Kedungreja               ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030109  ","Kec. Patimuan                 ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030110  ","Kec. Gandrungmangu            ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030111  ","Kec. Bantarsari               ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030112  ","Kec. Kawunganten              ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030113  ","Kec. Kampung Laut             ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030114  ","Kec. Jeruklegi                ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030115  ","Kec. Kesugihan                ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030116  ","Kec. Adipala                  ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030117  ","Kec. Maos                     ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030118  ","Kec. Sampang                  ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030119  ","Kec. Kroya                    ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030120  ","Kec. Binangun                 ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030121  ","Kec. Nusawungu                ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030122  ","Kec. Cilacap Selatan          ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030123  ","Kec. Cilacap Tengah           ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030124  ","Kec. Cilacap Utara            ","NULL    ",NULL,NULL,NULL,"030100  ",3,ID
"030200  ","Kab. Banyumas                 ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030201  ","Kec. Lumbir                   ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030202  ","Kec. Wangon                   ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030203  ","Kec. Jatilawang               ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030204  ","Kec. Rawalo                   ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030205  ","Kec. Kebasen                  ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030206  ","Kec. Kemranjen                ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030207  ","Kec. Sumpiuh                  ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030208  ","Kec. Tambak                   ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030209  ","Kec. Somagede                 ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030210  ","Kec. Kalibagor                ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030211  ","Kec. Banyumas                 ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030212  ","Kec. Patikraja                ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030213  ","Kec. Purwojati                ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030214  ","Kec. Ajibarang                ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030215  ","Kec. Gumelar                  ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030216  ","Kec. Pekuncen                 ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030217  ","Kec. Cilongok                 ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030218  ","Kec. Karanglewas              ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030219  ","Kec. Kedung Banteng           ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030220  ","Kec. Baturaden                ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030221  ","Kec. Sumbang                  ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030222  ","Kec. Kembaran                 ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030223  ","Kec. Sokaraja                 ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030224  ","Kec. Purwokerto Selatan       ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030225  ","Kec. Purwokerto Barat         ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030226  ","Kec. Purwokerto Timur         ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030227  ","Kec. Purwokerto Utara         ","NULL    ",NULL,NULL,NULL,"030200  ",3,ID
"030300  ","Kab. Purbalingga              ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030301  ","Kec. Kemangkon                ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030302  ","Kec. Bukateja                 ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030303  ","Kec. Kejobong                 ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030304  ","Kec. Pengadegan               ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030305  ","Kec. Kaligondang              ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030306  ","Kec. Purbalingga              ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030307  ","Kec. Kalimanah                ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030308  ","Kec. Padamara                 ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030309  ","Kec. Kutasari                 ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030310  ","Kec. Bojongsari               ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030311  ","Kec. Mrebet                   ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030312  ","Kec. Bobotsari                ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030313  ","Kec. Karangreja               ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030314  ","Kec. Karanganyar              ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030315  ","Kec. Karangmoncol             ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030316  ","Kec. Rembang                  ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030317  ","Kec. Karangjambu              ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030318  ","Kec. Kertanegara              ","NULL    ",NULL,NULL,NULL,"030300  ",3,ID
"030400  ","Kab. Banjarnegara             ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030401  ","Kec. Susukan                  ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030402  ","Kec. Purworejo/ Klampok       ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030403  ","Kec. Mandiraja                ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030404  ","Kec. Purwonegara              ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030405  ","Kec. Bawang                   ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030406  ","Kec. Banjarnegara             ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030407  ","Kec. Sigaluh                  ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030408  ","Kec. Madukara                 ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030409  ","Kec. Banjarmangu              ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030410  ","Kec. Wanadadi                 ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030411  ","Kec. Rakit                    ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030412  ","Kec. Punggelan                ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030413  ","Kec. Karangkobar              ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030414  ","Kec. Pagentan                 ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030415  ","Kec. Pejawaran                ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030416  ","Kec. Batur                    ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030417  ","Kec. Wanayasa                 ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030418  ","Kec. Kalibening               ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030419  ","Kec. Pandan Arum              ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030420  ","Kec. Pagedongan               ","NULL    ",NULL,NULL,NULL,"030400  ",3,ID
"030500  ","Kab. Kebumen                  ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030501  ","Kec. Ayah                     ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030502  ","Kec. Buayan                   ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030503  ","Kec. Puring                   ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030504  ","Kec. Petanahan                ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030505  ","Kec. Klirong                  ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030506  ","Kec. Bulupesantren            ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030507  ","Kec. Ambal                    ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030508  ","Kec. Mirit                    ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030509  ","Kec. Prembun                  ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030510  ","Kec. Kutowinangun             ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030511  ","Kec. Alian                    ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030512  ","Kec. Kebumen                  ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030513  ","Kec. Pejagoan                 ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030514  ","Kec. Sruweng                  ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030515  ","Kec. Adimulyo                 ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030516  ","Kec. Kuwarasan                ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030517  ","Kec. Rowokele                 ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030518  ","Kec. Sempor                   ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030519  ","Kec. Gombong                  ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030520  ","Kec. Karanganyar              ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030521  ","Kec. Karangganyam             ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030522  ","Kec. Sadang                   ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030523  ","Kec. Bonorowo                 ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030524  ","Kec. Padureso                 ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030525  ","Kec. Poncowarno               ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030526  ","Kec. Karangsambung            ","NULL    ",NULL,NULL,NULL,"030500  ",3,ID
"030600  ","Kab. Purworejo                ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030601  ","Kec. Grabag                   ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030602  ","Kec. Ngombol                  ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030603  ","Kec. Purwodadi                ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030604  ","Kec. Bagelen                  ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030605  ","Kec. Kaligesing               ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030606  ","Kec. Purworejo                ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030607  ","Kec. Banyu Urip               ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030608  ","Kec. Bayan                    ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030609  ","Kec. Kutoarjo                 ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030610  ","Kec. Butuh                    ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030611  ","Kec. Pituruh                  ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030612  ","Kec. Kemiri                   ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030613  ","Kec. Bruno                    ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030614  ","Kec. Gebang                   ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030615  ","Kec. Loano                    ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030616  ","Kec. Bener                    ","NULL    ",NULL,NULL,NULL,"030600  ",3,ID
"030700  ","Kab. Wonosobo                 ","NULL    ",NULL,NULL,NULL,"030000  ",2,ID
"030701  ","Kec. Wadaslintang             ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030702  ","Kec. Kepil                    ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030703  ","Kec. Sapuran                  ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030704  ","Kec. Kaliwiro                 ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030705  ","Kec. Leksono                  ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030706  ","Kec. Selomerto                ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030707  ","Kec. Kalikajar                ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030708  ","Kec. Kertek                   ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
"030709  ","Kec. Wonosobo                 ","NULL    ",NULL,NULL,NULL,"030700  ",3,ID
